uid,domainID,siteID,plotID,trapCoordinate,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,date,eventID,individualID,taxonID,scientificName,taxonRank,identificationQualifier,identificationStatus,sex,reproductiveCondition,recapture,fate,replacedTag,lifeStage,testes,nipples,pregnancyStatus,vagina,hindfootLength,earLength,tailLength,totalLength,weight,bloodSampleID,bloodSampleMethod,fecalSampleID,fecalSampleCondition,earSampleID,hairSampleID,whiskerSampleID,voucherSampleID,measuredBy,recordedBy,remarks,consistencyTagIDSexQF,consistencyTagIDTaxonIDQF,consistencyTagIDLifeStageQF,orderTagIDRecaptureQF,orderTagIDLifeStageQF,,
2530F4FB9B974820A00177157EC0F3AE,D01,BART,BART_007,J1,mixedForest,44.051484,-71.297768,WGS84,,413.4,,8/28/2014,MAM.BART.2014.09,NEON.MAM.D01.0L0684,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,Y,,R1006,subadult,nonscrotal,,,,20,15,81,,14,BART.20140828.L0684.B,mandibular,BART.20140828.L0684.F,fresh,,BART.20140828.L0684.H,BART.20140828.L0684.H,,zODC+zTh3jdirl1TrocIEpIzzI4HVn+v4CpD+3T/m4Y=,CxQbJXcjrJ0KLWrLIRFS9npsSOBUHiaZ,,0,0,1,-1,1,,
6820A9CFE8194D90AE60335BD0CD3488,D01,BART,BART_015,E10,mixedForest,44.042455,-71.275053,WGS84,,451.2,,8/28/2014,MAM.BART.2014.09,NEON.MAM.D01.0R0419,PEMA,Peromyscus maniculatus,species,cf. species, ,F,N,Y,,,adult,,nonenlarged,not,neither,21,17,90,,13,BART.20140828.R0419.B,mandibular,BART.20140828.R0419.F,fresh,,BART.20140828.R0419.H,BART.20140828.R0419.H,,fxHgALBjvjhmoKYf5Os9j5q4QmwD37Ia,pBFUDKSIh650rgxk56vrhAMliaYxfJzN,,0,0,1,-1,1,,
E6F3256ECAAB4124A10E9FF28C2C0FAF,D01,BART,BART_015,C10,mixedForest,44.04245,-71.275302,WGS84,,452.5,,8/28/2014,MAM.BART.2014.09,NEON.MAM.D01.0R1804,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,N,,,adult,nonscrotal,,,,20,15,94,,24,BART.20140828.R1804.B,mandibular,BART.20140828.R1804.F,fresh,BART.20140828.R1804.E,BART.20140828.R1804.H,BART.20140828.R1804.H,,fxHgALBjvjhmoKYf5Os9j5q4QmwD37Ia,pBFUDKSIh650rgxk56vrhAMliaYxfJzN,,0,0,0,-1,0,,
41C9FF4E6EE646A9B6F6CDF37DD8E86F,D01,BART,BART_015,A10,mixedForest,44.042445,-71.275551,WGS84,,453.9,,8/28/2014,MAM.BART.2014.09,NEON.MAM.D01.0R1801,PELE,Peromyscus leucopus,species,cf. species, ,F,N,N,,,subadult,,nonenlarged,not,neither,19,16,88,,14,BART.20140828.R1801.B,mandibular,BART.20140828.R1801.F,fresh,BART.20140828.R1801.E,BART.20140828.R1801.H,BART.20140828.R1801.H,,fxHgALBjvjhmoKYf5Os9j5q4QmwD37Ia,pBFUDKSIh650rgxk56vrhAMliaYxfJzN,,0,1,0,-1,0,,
7FC40CD2023241D48428BC7344BC6932,D01,BART,BART_015,G10,mixedForest,44.04246,-71.274803,WGS84,,449.8,,8/28/2014,MAM.BART.2014.09,NEON.MAM.D01.0R1119,PEMA,Peromyscus maniculatus,species,cf. species, ,F,N,Y,,,adult,,nonenlarged,not,neither,20,16,98,,17,BART.20140828.R1119.B,mandibular,BART.20140828.R1119.F,fresh,,BART.20140828.R1119.H,BART.20140828.R1119.H,,fxHgALBjvjhmoKYf5Os9j5q4QmwD37Ia,pBFUDKSIh650rgxk56vrhAMliaYxfJzN,,0,0,0,-1,0,,
1018BCA4832943C8AF608B00A9B1B26F,D01,BART,BART_007,D9,mixedForest,44.050749,-71.298488,WGS84,,426.4,,8/28/2014,MAM.BART.2014.09,NEON.MAM.D01.0R0692,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,N,,,subadult,nonscrotal,,,,20,16,90,,14,BART.20140828.R0692.B,mandibular,BART.20140828.R0692.F,fresh,BART.20140828.R0692.E,BART.20140828.R0692.H,BART.20140828.R0692.H,,zODC+zTh3jdirl1TrocIEpIzzI4HVn+v4CpD+3T/m4Y=,CxQbJXcjrJ0KLWrLIRFS9npsSOBUHiaZ,,0,0,1,-1,1,,
CFE54B540296490B9B4A6F9447060F31,D01,BART,BART_007,F7,mixedForest,44.050934,-71.298246,WGS84,,422.4,,8/28/2014,MAM.BART.2014.09,NEON.MAM.D01.0L0685,PEMA,Peromyscus maniculatus,species,cf. species, ,F,N,N,,,subadult,,nonenlarged,not,neither,19,15,83,,14,BART.20140828.L0685.B,mandibular,BART.20140828.L0685.F,fresh,BART.20140828.L0685.E,BART.20140828.L0685.H,BART.20140828.L0685.H,,zODC+zTh3jdirl1TrocIEpIzzI4HVn+v4CpD+3T/m4Y=,CxQbJXcjrJ0KLWrLIRFS9npsSOBUHiaZ,,0,0,1,-1,1,,
19B8DF4A68F6473C9B62543F74086ACC,D01,BART,BART_007,D3,mixedForest,44.051289,-71.298509,WGS84,,423.4,,8/28/2014,MAM.BART.2014.09,NEON.MAM.D01.0L0681,PEMA,Peromyscus maniculatus,species,cf. species, ,F,N,N,,,adult,,nonenlarged,not,neither,19,16,84,,14,BART.20140828.L0681.B,mandibular,,,BART.20140828.L0681.E,BART.20140828.L0681.H,BART.20140828.L0681.H,,zODC+zTh3jdirl1TrocIEpIzzI4HVn+v4CpD+3T/m4Y=,CxQbJXcjrJ0KLWrLIRFS9npsSOBUHiaZ,,0,0,1,-1,1,,
0C60179B6A414D22B83DB71C469F8E64,D01,BART,BART_007,C4,mixedForest,44.051197,-71.29863,WGS84,,425.4,,8/28/2014,MAM.BART.2014.09,NEON.MAM.D01.0R0677,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,N,,,juvenile,nonscrotal,,,,20,16,79,,14,BART.20140828.R0677.B,mandibular,BART.20140828.R0677.F,fresh,BART.20140828.R0677.E,BART.20140828.R0677.H,BART.20140828.R0677.H,,zODC+zTh3jdirl1TrocIEpIzzI4HVn+v4CpD+3T/m4Y=,CxQbJXcjrJ0KLWrLIRFS9npsSOBUHiaZ,,0,0,1,-1,1,,
1EC2224C0DE449F0B23BF4835022903D,D01,BART,BART_007,B10,mixedForest,44.050654,-71.298734,WGS84,,430,,8/28/2014,MAM.BART.2014.09,NEON.MAM.D01.0R0679,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,N,,,adult,nonscrotal,,,,20,15,89,,17,BART.20140828.R0679.B,mandibular,BART.20140828.R0679.F,fresh,BART.20140828.R0679.E,BART.20140828.R0679.H,BART.20140828.R0679.H,,zODC+zTh3jdirl1TrocIEpIzzI4HVn+v4CpD+3T/m4Y=,CxQbJXcjrJ0KLWrLIRFS9npsSOBUHiaZ,,0,0,1,-1,1,,
03D9B22537094824870E8251C70B11DC,D01,BART,BART_015,F1,mixedForest,44.043267,-71.274959,WGS84,,437.7,,8/28/2014,MAM.BART.2014.09,NEON.MAM.D01.0R1806,PEMA,Peromyscus maniculatus,species,cf. species, ,F,N,N,,,subadult,,nonenlarged,not,neither,19,16,82,,15,BART.20140828.R1806.B,mandibular,,,BART.20140828.R1806.E,BART.20140828.R1806.H,BART.20140828.R1806.H,,fxHgALBjvjhmoKYf5Os9j5q4QmwD37Ia,pBFUDKSIh650rgxk56vrhAMliaYxfJzN,,0,0,1,-1,1,,
B059D76B0D09425780CE6B59A17361F4,D01,BART,BART_007,B5,mixedForest,44.051104,-71.298752,WGS84,,427.5,,8/28/2014,MAM.BART.2014.09,NEON.MAM.D01.0L1137,PEMA,Peromyscus maniculatus,species,cf. species, ,F,N,N,,,adult,,nonenlarged,not,neither,21,14,99,,23,BART.20140828.L1137.B,mandibular,,,BART.20140828.L1137.E,BART.20140828.L1137.H,BART.20140828.L1137.H,,zODC+zTh3jdirl1TrocIEpIzzI4HVn+v4CpD+3T/m4Y=,CxQbJXcjrJ0KLWrLIRFS9npsSOBUHiaZ,,0,0,0,-1,0,,
D65E6384A51849459005CC13BE854F4E,D01,BART,BART_007,A2,mixedForest,44.051372,-71.298887,WGS84,,427.5,,8/28/2014,MAM.BART.2014.09,NEON.MAM.D01.0R0614,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,N,,,adult,nonscrotal,,,,20,15,100,,19,BART.20140828.R0614.B,mandibular,,,BART.20140828.R0614.E,BART.20140828.R0614.H,BART.20140828.R0614.H,,zODC+zTh3jdirl1TrocIEpIzzI4HVn+v4CpD+3T/m4Y=,CxQbJXcjrJ0KLWrLIRFS9npsSOBUHiaZ,,0,0,0,-1,0,,
C441CB5A4DEC45E396DE58A9A15318D0,D01,BART,BART_007,A3,mixedForest,44.051282,-71.298883,WGS84,,428,,8/28/2014,MAM.BART.2014.09,NEON.MAM.D01.0L1663,PEMA,Peromyscus maniculatus,species,cf. species, ,F,N,N,,,adult,nonscrotal,,,,20,16,88,,20,,unsuccessful,BART.20140828.L1663.F,fresh,BART.20140828.L1663.E,BART.20140828.L1663.H,BART.20140828.L1663.H,,zODC+zTh3jdirl1TrocIEpIzzI4HVn+v4CpD+3T/m4Y=,CxQbJXcjrJ0KLWrLIRFS9npsSOBUHiaZ,botfly,-1,0,0,-1,0,,
83FB3EA9132D4EEF83B1FD3646B20892,D01,BART,BART_007,B4,mixedForest,44.051194,-71.298755,WGS84,,427,,8/28/2014,MAM.BART.2014.09,NEON.MAM.D01.0R1665,PEMA,Peromyscus maniculatus,species,cf. species, ,F,N,N,,,subadult,,nonenlarged,not,neither,20,14,82,,17,BART.20140828.R1665.B,mandibular,BART.20140828.R1665.F,fresh,BART.20140828.R1665.E,BART.20140828.R1665.H,BART.20140828.R1665.H,,zODC+zTh3jdirl1TrocIEpIzzI4HVn+v4CpD+3T/m4Y=,CxQbJXcjrJ0KLWrLIRFS9npsSOBUHiaZ,,0,0,0,-1,0,,
3A0D0ADEAEB54DF6A8AA8E2C640E0D16,D01,BART,BART_007,B8,mixedForest,44.050834,-71.298741,WGS84,,429,,8/28/2014,MAM.BART.2014.09,NEON.MAM.D01.0L0678,PELE,Peromyscus leucopus,species,cf. species, ,M,N,N,,,adult,nonscrotal,,,,22,14,75,,25,BART.20140828.L0678.B,mandibular,BART.20140828.L0678.F,fresh,BART.20140828.L0678.E,BART.20140828.L0678.H,BART.20140828.L0678.H,,zODC+zTh3jdirl1TrocIEpIzzI4HVn+v4CpD+3T/m4Y=,CxQbJXcjrJ0KLWrLIRFS9npsSOBUHiaZ,botfly emerged during processing,0,0,0,-1,0,,
66A24100176B45569EB93F1DFE4BBE44,D01,BART,BART_015,J2,mixedForest,44.043187,-71.274456,WGS84,,436.8,,8/28/2014,MAM.BART.2014.09,NEON.MAM.D01.0R0181,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,Y,,,adult,nonscrotal,,,,,,,,,BART.20140828.R0181.B,mandibular,,,,,,,fxHgALBjvjhmoKYf5Os9j5q4QmwD37Ia,pBFUDKSIh650rgxk56vrhAMliaYxfJzN,,0,0,0,-1,0,,
CA8F0670BB6147F5A5B0C9231DBB979D,D01,BART,BART_007,A6,mixedForest,44.051012,-71.298873,WGS84,,429.5,,8/28/2014,MAM.BART.2014.09,NEON.MAM.D01.0L0613,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,N,,,adult,nonscrotal,,,,20,14,88,,18,BART.20140828.L0613.B,mandibular,,,BART.20140828.L0613.E,BART.20140828.L0613.H,BART.20140828.L0613.H,,zODC+zTh3jdirl1TrocIEpIzzI4HVn+v4CpD+3T/m4Y=,CxQbJXcjrJ0KLWrLIRFS9npsSOBUHiaZ,,0,0,0,-1,0,,
09A059A4D3934C05AC976B444BD77796,D01,BART,BART_015,J1,mixedForest,44.043277,-71.27446,WGS84,,435.4,,8/28/2014,MAM.BART.2014.09,,PESP,Peromyscus sp.,genus,, ,,N,N,escaped,,,,,not,,,,,,,,,,,,,,,fxHgALBjvjhmoKYf5Os9j5q4QmwD37Ia,pBFUDKSIh650rgxk56vrhAMliaYxfJzN,Escaped from trap at point,-1,-1,-1,-1,-1,,
12D8893091DE4861916E464B5BAB7099,D01,BART,BART_015,H2,mixedForest,44.043182,-71.274706,WGS84,,438,,8/28/2014,MAM.BART.2014.09,NEON.MAM.D01.0R1198,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,Y,,,adult,nonscrotal,,,,,,,,,BART.20140828.R1198.B,mandibular,,,,,,,fxHgALBjvjhmoKYf5Os9j5q4QmwD37Ia,pBFUDKSIh650rgxk56vrhAMliaYxfJzN,,0,0,1,-1,1,,
B8DACC7F36CB49898612F81CFB35A016,D01,BART,BART_015,D1,mixedForest,44.043262,-71.275208,WGS84,,438.9,,8/28/2014,MAM.BART.2014.09,NEON.MAM.D01.0R1805,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,N,,,adult,nonscrotal,,,,21,13,87,,20,,unsuccessful,,,BART.20140828.R1805.E,BART.20140828.R1805.H,BART.20140828.R1805.H,,fxHgALBjvjhmoKYf5Os9j5q4QmwD37Ia,pBFUDKSIh650rgxk56vrhAMliaYxfJzN,Bot fly,-1,0,0,-1,0,,
D7FB6BF7C9AC44C3A50C75E3A3AF6C19,D01,BART,BART_015,I6,mixedForest,44.042825,-71.274567,WGS84,,443,,8/28/2014,MAM.BART.2014.09,NEON.MAM.D01.0R0589,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,Y,,,adult,nonscrotal,,,,,,,,,BART.20140828.R0589.B,mandibular,,,,,,,fxHgALBjvjhmoKYf5Os9j5q4QmwD37Ia,pBFUDKSIh650rgxk56vrhAMliaYxfJzN,,0,0,0,-1,0,,
9B249E8574134E32B35EFF7FE65AE425,D01,BART,BART_015,J7,mixedForest,44.042737,-71.274439,WGS84,,443.8,,8/28/2014,MAM.BART.2014.09,NEON.MAM.D01.0L1810,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,N,escaped,,adult,nonscrotal,,,,,,,,,BART.20140828.L1810.B,mandibular,BART.20140828.L1810.F,fresh,,,,,fxHgALBjvjhmoKYf5Os9j5q4QmwD37Ia,pBFUDKSIh650rgxk56vrhAMliaYxfJzN,,0,0,1,-1,1,,
E6351AFDDFA44687BE5B3EE48E76C123,D01,BART,BART_015,J6,mixedForest,44.042827,-71.274443,WGS84,,442.4,,8/28/2014,MAM.BART.2014.09,NEON.MAM.D01.0R0541,PEMA,Peromyscus maniculatus,species,cf. species, ,F,N,Y,,,adult,,nonenlarged,not,neither,,,,,,BART.20140828.R0541.B,mandibular,BART.20140828.R0541.F,fresh,,,,,fxHgALBjvjhmoKYf5Os9j5q4QmwD37Ia,pBFUDKSIh650rgxk56vrhAMliaYxfJzN,,0,0,1,-1,1,,
C82EB5A9957B46569A44816A23AF9A10,D01,BART,BART_015,J10,mixedForest,44.042467,-71.274429,WGS84,,447.9,,8/28/2014,MAM.BART.2014.09,NEON.MAM.D01.0R1811,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,N,,,adult,nonscrotal,,,,,,,,,BART.20140828.R1811.B,mandibular,,,,,,,fxHgALBjvjhmoKYf5Os9j5q4QmwD37Ia,pBFUDKSIh650rgxk56vrhAMliaYxfJzN,,0,0,1,-1,1,,
919AB77CFF604E9A972621C18295BA1B,D01,BART,BART_007,A7,mixedForest,44.050922,-71.298869,WGS84,,430,,8/28/2014,MAM.BART.2014.09,NEON.MAM.D01.0L1262,PELE,Peromyscus leucopus,species,cf. species, ,F,N,N,,,adult,nonscrotal,,,,18,17,80,,21,BART.20140828.L1262.B,mandibular,BART.20140828.L1262.F,fresh,BART.20140828.L1262.E,BART.20140828.L1262.H,BART.20140828.L1262.H,,zODC+zTh3jdirl1TrocIEpIzzI4HVn+v4CpD+3T/m4Y=,CxQbJXcjrJ0KLWrLIRFS9npsSOBUHiaZ,,-1,0,0,-1,0,,
A73C49AA14F541F4B0617B368E80816C,D01,BART,BART_015,H10,mixedForest,44.042462,-71.274678,WGS84,,449.2,,8/28/2014,MAM.BART.2014.09,NEON.MAM.D01.0L1809,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,N,escaped,,adult,nonscrotal,,,,,,,,,BART.20140828.L1809.B,mandibular,,,,,,,fxHgALBjvjhmoKYf5Os9j5q4QmwD37Ia,pBFUDKSIh650rgxk56vrhAMliaYxfJzN,,0,0,0,-1,0,,
5E4CA8A5541F4DE8B76BE10BD6FB4A82,D01,BART,BART_015,E1,mixedForest,44.043265,-71.275084,WGS84,,438.3,,8/28/2014,MAM.BART.2014.09,NEON.MAM.D01.0R1807,PEMA,Peromyscus maniculatus,species,cf. species, ,F,R,N,,,adult,,nonenlarged,not,swollen,18,16,70,,17,BART.20140828.R1807.B,mandibular,,,BART.20140828.R1807.E,BART.20140828.R1807.H,BART.20140828.R1807.H,,fxHgALBjvjhmoKYf5Os9j5q4QmwD37Ia,pBFUDKSIh650rgxk56vrhAMliaYxfJzN,Bot fly,0,0,0,-1,0,,
FBF19F5D368844A7A454499235FA8360,D01,BART,BART_015,E3,mixedForest,44.043085,-71.275077,WGS84,,441.2,,8/28/2014,MAM.BART.2014.09,NEON.MAM.D01.0R1112,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,Y,,,adult,nonscrotal,,,,18,14,81,,15,BART.20140828.R1112.B,mandibular,BART.20140828.R1112.F,fresh,,BART.20140828.R1112.H,BART.20140828.R1112.H,,fxHgALBjvjhmoKYf5Os9j5q4QmwD37Ia,pBFUDKSIh650rgxk56vrhAMliaYxfJzN,,0,0,1,-1,1,,
A5D76FC296FB47DC944983F5A7C8603D,D01,BART,BART_015,B10,mixedForest,44.042447,-71.275427,WGS84,,453.2,,8/28/2014,MAM.BART.2014.09,NEON.MAM.D01.0R0540,PEMA,Peromyscus maniculatus,species,cf. species, ,F,N,Y,,,adult,,nonenlarged,not,neither,20,11,81,,18,BART.20140828.R0540.B,mandibular,BART.20140828.R0540.F,fresh,,BART.20140828.R0540.H,BART.20140828.R0540.H,,fxHgALBjvjhmoKYf5Os9j5q4QmwD37Ia,pBFUDKSIh650rgxk56vrhAMliaYxfJzN,,0,0,0,-1,0,,
28C84AF2D0844A3098B7FC6118E1D29A,D01,BART,BART_007,A10,mixedForest,44.050652,-71.298859,WGS84,,431.5,,8/28/2014,MAM.BART.2014.09,NEON.MAM.D01.0R1885,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,Y,,,adult,nonscrotal,,,,20,15,72,,19,BART.20140828.R1885.B,mandibular,BART.20140828.R1885.F,fresh,,BART.20140828.R1885.H,BART.20140828.R1885.H,,zODC+zTh3jdirl1TrocIEpIzzI4HVn+v4CpD+3T/m4Y=,CxQbJXcjrJ0KLWrLIRFS9npsSOBUHiaZ,,0,1,1,-1,1,,
E4BE9B94F78A4922A9FFB1BDB2FF2D3E,D01,BART,BART_007,B6,mixedForest,44.051014,-71.298748,WGS84,,428,,8/28/2014,MAM.BART.2014.09,NEON.MAM.D01.0L0676,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,N,,,subadult,nonscrotal,,,,20,15,84,,17,,unsuccessful,BART.20140828.L0676.F,fresh,BART.20140828.L0676.E,BART.20140828.L0676.H,BART.20140828.L0676.H,,zODC+zTh3jdirl1TrocIEpIzzI4HVn+v4CpD+3T/m4Y=,CxQbJXcjrJ0KLWrLIRFS9npsSOBUHiaZ,,0,0,1,-1,1,,
12FD56D8ED9E40ED9586FF5A3FB89C72,D01,BART,BART_007,J2,mixedForest,44.051394,-71.297764,WGS84,,413.9,,8/28/2014,MAM.BART.2014.09,NEON.MAM.D01.0R0691,PEMA,Peromyscus maniculatus,species,cf. species, ,F,N,N,,,adult,,nonenlarged,not,neither,19,16,86,,15,BART.20140828.R0691.B,mandibular,BART.20140828.R0691.F,fresh,BART.20140828.R0691.E,BART.20140828.R0691.H,BART.20140828.R0691.H,,zODC+zTh3jdirl1TrocIEpIzzI4HVn+v4CpD+3T/m4Y=,CxQbJXcjrJ0KLWrLIRFS9npsSOBUHiaZ,,0,0,1,-1,1,,
6D711EA411EE4D0F815CD695A53EFC08,D01,BART,BART_007,G4,mixedForest,44.051207,-71.298131,WGS84,,419.4,,8/28/2014,MAM.BART.2014.09,NEON.MAM.D01.0R0688,TAST,Tamias striatus,species,cf. species, ,M,N,N,,,adult,nonscrotal,,,,33,,,,74,,,,,BART.20140828.R0688.E,,,,zODC+zTh3jdirl1TrocIEpIzzI4HVn+v4CpD+3T/m4Y=,CxQbJXcjrJ0KLWrLIRFS9npsSOBUHiaZ,botfly began emerging while processing,0,0,0,-1,0,,
EDAE432E20054D2796C2BD626D9B37F6,D01,BART,BART_007,J10,mixedForest,44.050674,-71.297736,WGS84,,417.8,,8/28/2014,MAM.BART.2014.09,NEON.MAM.D01.0L0683,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,N,,,subadult,nonscrotal,,,,20,19,86,,14,BART.20140828.L0683.B,mandibular,,,BART.20140828.L0683.E,BART.20140828.L0683.H,BART.20140828.L0683.H,,zODC+zTh3jdirl1TrocIEpIzzI4HVn+v4CpD+3T/m4Y=,CxQbJXcjrJ0KLWrLIRFS9npsSOBUHiaZ,,0,0,1,-1,1,,
94F17BDCAF3048CC9AF22DA6E3C40001,D01,BART,BART_015,A4,mixedForest,44.042985,-71.275572,WGS84,,445.2,,8/28/2014,MAM.BART.2014.09,NEON.MAM.D01.0L0538,PEMA,Peromyscus maniculatus,species,cf. species, ,F,N,Y,,,adult,,nonenlarged,not,neither,19,11,89,,21,BART.20140828.L0538.B,mandibular,,,,BART.20140828.L0538.H,BART.20140828.L0538.H,,fxHgALBjvjhmoKYf5Os9j5q4QmwD37Ia,pBFUDKSIh650rgxk56vrhAMliaYxfJzN,bot fly,0,1,0,-1,0,,
3C54D555991E476FBCBA87474F9146F5,D01,BART,BART_007,C2,mixedForest,44.051377,-71.298637,WGS84,,424.4,,8/28/2014,MAM.BART.2014.09,NEON.MAM.D01.0L0680,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,N,,,subadult,nonscrotal,,,,19,15,88,,12,BART.20140828.L0680.B,mandibular,,,BART.20140828.L0680.E,BART.20140828.L0680.H,BART.20140828.L0680.H,,zODC+zTh3jdirl1TrocIEpIzzI4HVn+v4CpD+3T/m4Y=,CxQbJXcjrJ0KLWrLIRFS9npsSOBUHiaZ,,0,0,1,-1,1,,
EC0DE2F7E10947AEACE609AC02E57EB0,D01,BART,BART_007,D2,mixedForest,44.051379,-71.298513,WGS84,,422.9,,8/28/2014,MAM.BART.2014.09,NEON.MAM.D01.0L0687,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,N,,,adult,nonscrotal,,,,19,17,87,,15,BART.20140828.L0687.B,mandibular,,,BART.20140828.L0687.E,BART.20140828.L0687.H,BART.20140828.L0687.H,,zODC+zTh3jdirl1TrocIEpIzzI4HVn+v4CpD+3T/m4Y=,CxQbJXcjrJ0KLWrLIRFS9npsSOBUHiaZ,,0,0,0,-1,0,,
74C4D7F6E79149B997B90B54AE03971C,D01,BART,BART_015,A3,mixedForest,44.043075,-71.275576,WGS84,,443.7,,8/28/2014,MAM.BART.2014.09,NEON.MAM.D01.0R0535,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,Y,,,subadult,nonscrotal,,,,20,16,91,,17,BART.20140828.R0535.B,mandibular,BART.20140828.R0535.F,fresh,,BART.20140828.R0535.H,BART.20140828.R0535.H,,fxHgALBjvjhmoKYf5Os9j5q4QmwD37Ia,pBFUDKSIh650rgxk56vrhAMliaYxfJzN,,0,0,0,-1,0,,
36AF9B18426F4E379ECA7482F154EDE6,D01,BART,BART_007,F10,mixedForest,44.050664,-71.298235,WGS84,,423.9,,8/28/2014,MAM.BART.2014.09,NEON.MAM.D01.954765,NAIN,Napaeozapus insignis,species,, ,M,N,N,,,adult,nonscrotal,,,,31,,,,20,BART.20140828.954765.B,mandibular,,,BART.20140828.954765.E,,,,zODC+zTh3jdirl1TrocIEpIzzI4HVn+v4CpD+3T/m4Y=,CxQbJXcjrJ0KLWrLIRFS9npsSOBUHiaZ,,0,0,0,-1,0,,
2F184D6ED16D40DABA5CA75EA24046A7,D01,BART,BART_015,A1,mixedForest,44.043255,-71.275582,WGS84,,440.7,,8/28/2014,MAM.BART.2014.09,NEON.MAM.D01.0R1113,TAST,Tamias striatus,species,, ,M,N,Y,,,adult,nonscrotal,,,,34,,,,83,,,,,,,,,fxHgALBjvjhmoKYf5Os9j5q4QmwD37Ia,pBFUDKSIh650rgxk56vrhAMliaYxfJzN,,0,0,0,-1,0,,
4214A63B82A34E5BB6EB11629EBAFBBB,D01,BART,BART_007,H10,mixedForest,44.050669,-71.297986,WGS84,,420.9,,8/29/2014,MAM.BART.2014.09,NEON.MAM.D01.0L0683,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,Y,,,adult,nonscrotal,,,,,,,,,,,,,,,,,CxQbJXcjrJ0KLWrLIRFS9npsSOBUHiaZ,zODC+zTh3jdirl1TrocIEpIzzI4HVn+vwaqWOL5sMZA=,,0,0,1,-1,1,,
607C39A2DC9E4449BA17BC3F655045E0,D01,BART,BART_007,F2,mixedForest,44.051384,-71.298263,WGS84,,419.9,,8/29/2014,MAM.BART.2014.09,NEON.MAM.D01.0L0680,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,Y,,,adult,nonscrotal,,,,,,,,,,,,,,,,,CxQbJXcjrJ0KLWrLIRFS9npsSOBUHiaZ,zODC+zTh3jdirl1TrocIEpIzzI4HVn+vwaqWOL5sMZA=,,0,0,1,-1,1,,
CC5DDF476E5544F2AB321BD06302ADE7,D01,BART,BART_007,G1,mixedForest,44.051477,-71.298142,WGS84,,417.9,,8/29/2014,MAM.BART.2014.09,NEON.MAM.D01.0L0684,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,Y,,,subadult,nonscrotal,,,,,,,,,,,,,,,,,CxQbJXcjrJ0KLWrLIRFS9npsSOBUHiaZ,zODC+zTh3jdirl1TrocIEpIzzI4HVn+vwaqWOL5sMZA=,,0,0,1,-1,1,,
8B5409C924AD48EAB93886322FF0CE09,D01,BART,BART_007,E1,mixedForest,44.051472,-71.298391,WGS84,,420.9,,8/29/2014,MAM.BART.2014.09,NEON.MAM.D01.0L0687,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,Y,,,adult,nonscrotal,,,,,,,,,,,,,,,,,CxQbJXcjrJ0KLWrLIRFS9npsSOBUHiaZ,zODC+zTh3jdirl1TrocIEpIzzI4HVn+vwaqWOL5sMZA=,,0,0,0,-1,0,,
52A1A8347FA345FA970593FAB6D1DA80,D01,BART,BART_015,D10,mixedForest,44.042452,-71.275177,WGS84,,451.8,,8/29/2014,MAM.BART.2014.09,NEON.MAM.D01.0R0540,PEMA,Peromyscus maniculatus,species,cf. species, ,F,N,Y,,,adult,,nonenlarged,not,neither,,,,,,,,,,,,,,pBFUDKSIh650rgxk56vrhAMliaYxfJzN,fxHgALBjvjhmoKYf5Os9j5q4QmwD37Ia,,0,0,0,-1,0,,
A6A05A8037854431A523825F3E13AE76,D01,BART,BART_007,D5,mixedForest,44.051109,-71.298502,WGS84,,424.4,,8/29/2014,MAM.BART.2014.09,NEON.MAM.D01.0L1137,PEMA,Peromyscus maniculatus,species,cf. species, ,F,N,Y,,,adult,,nonenlarged,not,neither,,,,,,,,,,,,,,CxQbJXcjrJ0KLWrLIRFS9npsSOBUHiaZ,zODC+zTh3jdirl1TrocIEpIzzI4HVn+vwaqWOL5sMZA=,,0,0,0,-1,0,,
